№ п/п;Штрих-код партии;Наименование товара;Поставщик;Дата приходного документа;Номер приходного документа;Дата накладной;Номер накладной;Кол-во;Сумма в закупочных ценах без НДС;Ставка НДС поставщика;Сумма НДС;Сумма в закупочных ценах с НДС
3816;2,00509E+11;Товар_2674;РАО «Елисеева»;20.08.2021;2125517.6542363977;10.08.2021;nn-736/15;5.544052783;243.59;10.0;22.авг;271.15
42;2,00813E+11;Товар_14;РАО «Аксенова Борисова»;14.06.2021;2647064.8182639536;03.06.2021;nn-737/15;0.071950702;167.85;10.0;66.92;203.87
1417;2,00385E+11;Товар_804;Богданова Групп;12.06.2021;2058373.0832743517;29.06.2021;nn-738/15;0.068237579;146.06;20.0;22.78;169.21
3935;2,00941E+11;Товар_1760;Авторусь;23.11.2021;3227065.004195094;24.11.2021;nn-739/15;0.490408301;442.37;10.0;73.58;503.22
1505;2,00886E+11;Товар_4120;Анисимов Инкорпорэйтед;26.08.2021;2687368.367509352;31.08.2021;nn-740/15;1.390738349;210.55;20.0;авг.91;232.62
4222;2,00549E+11;Товар_2730;ОАО «Ширяев»;26.05.2021;2231882.056095003;17.09.2021;nn-741/15;4.915340339;236.5;10.0;28.59;255.84
996;2,00637E+11;Товар_800;НПО «Стрелкова Данилов»;19.08.2021;2299000.2248751926;26.08.2021;nn-742/15;0.344449505;758.33;20.0;59.04;885.94
4571;2,00111E+11;Товар_1913;ОАО «Панфилов Калинина»;15.08.2021;2000010.4013933863;24.08.2021;nn-743/15;18.942194727;863.39;10.0;84.5;965.57
174;2,00638E+11;Товар_533;РАО «Владимиров»;17.10.2020;2598118.5578672807;07.10.2020;nn-744/15;0.049691262;726.49;10.0;28.72;808.42
1622;2,00651E+11;Товар_702;«Томскнефть» ВНК;17.09.2020;2493501.699739872;28.10.2020;nn-745/15;1.790591966;743.26;10.0;64.49;835.21
1542;2,01265E+11;Товар_3273;ОАО «Прохоров, Селезнева и Пестов»;13.09.2021;8632406.583806148;20.10.2021;nn-746/15;0.041018105;387.52;10.0;153.31;475.11
2485;2,0152E+11;Товар_4034;Кириллов Лимитед;07.09.2021;16000840.8;02.09.2021;nn-747/15;9.238192238;447.66;10.0;50.04;500.22
1097;2,0066E+11;Товар_719;ИП «Захарова-Галкина»;18.04.2021;2282067.1289790263;28.02.2021;nn-748/15;0.245100015;550.77;10.0;46.85;609.86
343;2,00856E+11;Товар_3075;АО «Князев, Орехова и Кондратьев»;27.05.2021;3770922.953676648;06.05.2021;nn-749/15;0.574607403;159.6;10.0;33.07;173.17
3433;2,00357E+11;Товар_72;АО «Анисимов-Доронина»;02.10.2021;2003257.7119517927;24.09.2021;nn-750/15;3.655529977;107.49;20.0;авг.49;126.6
3093;2,01241E+11;Товар_2560;ООО «Миронов Цветков»;08.05.2021;8112709.462687301;24.06.2021;nn-751/15;4.085426058;263.6;10.0;74.31;303.45
2290;2,01407E+11;Товар_3099;ЗАО «Лукина-Пахомова»;19.07.2021;12556424.076482462;17.02.2021;nn-752/15;0.795809284;93.32;10.0;32.72;104.95
230;2,00627E+11;Товар_908;Трубная грузовая компания;18.01.2021;2510686.1952146576;28.02.2021;nn-753/15;0.091604641;44.56;20.0;сен.88;50.7
2235;2,0149E+11;Товар_2759;ЗАО «Титов»;12.06.2021;13954324.894993044;12.07.2021;nn-754/15;3.480809699;171.75;10.0;37.78;189.99
4366;2,00168E+11;Товар_1371;РАО «Попова Шарапов»;06.11.2021;2000026.3131209747;26.10.2021;nn-755/15;13.343882373;162.52;10.0;13.16;174.14
2435;2,01318E+11;Товар_938;Т Плюс;10.08.2021;12283430.397626784;31.08.2021;nn-756/15;1.613816373;окт.59;20.0;13.янв;13.38
4719;2,01198E+11;Товар_5340;ООО «Лаврентьева-Котова»;15.09.2021;5453100.355268573;19.09.2021;nn-757/15;17.918846966;71.26;10.0;0.31;71.2
641;2,01521E+11;Товар_4011;ООО «Фомичева Белозеров»;17.03.2021;16000840.8;06.02.2021;nn-758/15;0.337607381;134.9;20.0;46.41;156.47
1975;2,00246E+11;Товар_1576;НПО «Орлов-Калашников»;29.08.2021;2000504.090453313;06.10.2021;nn-759/15;6.112578004;1378.14;10.0;175.43;1577.75
4;2,01124E+11;Товар_519;ООО «Мамонтова Матвеев»;22.04.2021;5635437.333355091;05.05.2021;nn-760/15;0.044101339;367.04;10.0;31.0;397.08
4151;2,01366E+11;Товар_5414;ДК Рус;31.08.2021;10326985.711940756;06.06.2021;nn-761/15;1.233061697;53.91;10.0;сен.68;59.69
3160;2,01387E+11;Товар_2466;ООО «Ларионова, Сорокин и Чернова»;27.05.2021;9490640.769267073;01.08.2021;nn-762/15;2.325982143;188.44;20.0;28.37;215.67
3216;2,01579E+11;Товар_5258;ОАО «Меркушев Фролова»;01.07.2021;16000840.8;26.07.2021;nn-763/15;3.945121218;88.96;10.0;16.95;99.28
1118;2,00928E+11;Товар_192;Дмитриева и партнеры;06.01.2021;3008806.941741064;04.03.2021;nn-764/15;1.46740127;326.07;20.0;24.82;360.14
2627;2,0048E+11;Товар_1867;ИП «Ларионов-Емельянова»;21.11.2021;2010392.552222746;20.11.2021;nn-765/15;0.336728418;75.37;10.0;47.76;87.48
4025;2,01244E+11;Товар_4385;ЗАО «Некрасов, Богданова и Мишина»;11.08.2021;7099515.34568018;27.07.2021;nn-766/15;4.879801591;14.33;10.0;май.62;14.98
4312;2,01575E+11;Товар_5556;РАО «Жданов-Никонов»;08.09.2021;16000840.8;08.07.2021;nn-767/15;2.476562025;835.71;10.0;145.28;974.43
4019;2,01487E+11;Товар_3517;БМВ Русланд Трейдинг (BMW);16.08.2021;14560378.38246493;27.06.2021;nn-768/15;3.574088347;500.53;10.0;08.сен;533.62
3226;2,00723E+11;Товар_4408;ОАО «Одинцов-Шашкова»;27.07.2021;2096319.932629709;02.09.2021;nn-769/15;11.910562806;823.02;;30.89;928.64
4981;2,01524E+11;Товар_5633;ЗАО «Зайцев-Потапов»;24.06.2021;16000840.8;12.07.2021;nn-770/15;18.551516999;376.71;20.0;47.74;434.36
782;2,00438E+11;Товар_1922;РАО «Антонова»;14.07.2021;2047029.665694884;08.04.2021;nn-771/15;7.144187369;83.53;20.0;июл.99;90.78
4561;2,00551E+11;Товар_2220;ООО «Агафонов Щербаков»;07.08.2021;2137612.462443022;17.06.2021;nn-772/15;6.2574489;105.54;10.0;окт.27;117.56
1934;2,00111E+11;Товар_2349;АХ Степь;06.09.2021;2000010.0174003665;03.10.2021;nn-773/15;3.426170812;130.76;10.0;17.15;139.4
438;2,0031E+11;Товар_1064;ОАО «Громова»;08.02.2021;2005249.1041181476;09.08.2021;nn-774/15;0.34368419;87.4;20.0;07.сен;99.79
4802;2,00348E+11;Товар_1182;ИП «Маркова Емельянов»;19.09.2021;2043497.5845805963;23.08.2021;nn-775/15;1.555973969;116.88;20.0;янв.95;118.56
3969;2,01015E+11;Товар_4378;РАО «Муравьев-Калашникова»;19.05.2021;4159444.555721053;22.05.2021;nn-776/15;0.988898674;125.21;10.0;окт.34;132.78
3144;2,00747E+11;Товар_4297;ЦЭНКИ;03.06.2021;2267997.069401907;02.06.2021;nn-777/15;2.294456916;127.49;10.0;ноя.63;138.95
3387;2,00433E+11;Товар_4541;РАО «Шубин»;05.10.2021;2012215.9958614823;23.08.2021;nn-778/15;7.53870733;184.46;10.0;27.37;210.05
4406;2,0079E+11;Товар_4741;Рогов и партнеры;15.09.2021;2431863.830434296;07.10.2021;nn-779/15;2.930423342;90.95;10.0;июн.33;97.27
2513;2,01175E+11;Товар_5184;ИП «Крюкова-Борисова»;22.06.2021;9023007.14954424;11.08.2021;nn-780/15;4.847672577;57.99;10.0;мар.82;62.25
977;2,00316E+11;Товар_3044;ЗАО «Евдокимов Силин»;25.07.2021;2008822.417033242;06.07.2021;nn-781/15;1.215935164;347.54;20.0;30.май;403.27
4238;2,01522E+11;Товар_4819;ОАО «Филиппов Тихонова»;19.06.2021;16000840.8;22.06.2021;nn-782/15;4.568317826;45.44;10.0;4.0;44.96
3490;2,0113E+11;Товар_3959;РАО «Гаврилов, Архипова и Лазарева»;19.05.2021;5932689.244729727;24.05.2021;nn-783/15;6.252055697;185.58;20.0;апр.98;203.24
3969;2,00854E+11;Товар_1784;Группа УГМК;11.07.2021;2967470.2353108767;25.06.2021;nn-784/15;11.817280902;311.33;10.0;33.64;343.4
1057;2,01161E+11;Товар_3033;Вайлдберриз;19.08.2021;5928365.684371825;01.08.2021;nn-785/15;0.208337458;219.21;10.0;мар.14;229.04
2246;2,00984E+11;Товар_3332;Росморпорт;04.11.2020;4593388.898876146;11.11.2020;nn-786/15;3.558880774;390.47;20.0;44.71;441.02
64;2,01421E+11;Товар_1054;НПО «Кириллова»;05.02.2021;9760048.09478186;07.05.2021;nn-787/15;0.561209558;2739.09;10.0;525.08;3183.22
3512;2,0069E+11;Товар_4485;Металлоторг;13.11.2021;2239951.690955714;09.11.2021;nn-788/15;1.98330578;97.89;10.0;32.05;110.08
4459;2,00919E+11;Товар_3356;ООО «Панфилов-Власова»;12.05.2021;4121879.911000528;01.02.2021;nn-789/15;2.071654003;30.авг;20.0;окт.29;34.01
2078;2,0094E+11;Товар_406;Нефтепродукттрейд;27.05.2021;3430690.2520363764;18.08.2021;nn-790/15;0.041343739;122.31;10.0;18.95;136.99
4489;2,01278E+11;Товар_1452;НПО «Никитин Никифорова»;25.11.2021;8218007.895557608;02.12.2021;nn-791/15;1.435017566;176.6;10.0;июл.88;181.59
3395;2,00308E+11;Товар_315;ЗАО «Исаева, Карпова и Смирнова»;05.08.2021;2003069.3577663456;07.08.2021;nn-792/15;5.533260953;1456.3;10.0;133.24;1592.15
526;2,00662E+11;Товар_1621;Симонов Инк;12.11.2021;2183905.018233953;13.11.2021;nn-793/15;0.04340485;686.33;10.0;66.78;781.25
2892;2,01573E+11;Товар_2678;АО «Бобылева»;12.07.2021;16000840.8;12.06.2021;nn-794/15;8.350853175;297.14;20.0;73.97;357.25
1361;2,00187E+11;Товар_2315;ООО «Некрасов»;26.07.2021;2000028.548740512;16.07.2021;nn-795/15;1.636702451;1820.86;;145.33;2084.18
3992;2,00403E+11;Товар_950;РАО «Русакова-Авдеева»;22.07.2021;2067440.0719549984;08.07.2021;nn-796/15;2.353800859;839.67;10.0;112.1;952.81
3085;2,01121E+11;Товар_4857;Камский кабель;11.09.2021;7452131.628552033;20.09.2021;nn-797/15;3.301038236;516.55;10.0;33.03;565.72
1824;2,00197E+11;Товар_737;НПО «Михайлов»;31.10.2021;2000240.183202664;17.10.2021;nn-798/15;0.053090739;1153.33;10.0;162.4;1307.4
2814;2,01178E+11;Товар_3513;РАО «Петухов-Фролова»;15.03.2021;7120375.322082975;26.06.2021;nn-799/15;2.006292624;64.18;10.0;17.81;72.19
5024;2,01517E+11;Товар_5724;ОАО «Суворова Князев»;24.10.2021;16000840.8;03.11.2021;nn-800/15;41.262544866;673.86;10.0;88.86;774.86
4440;2,00991E+11;Товар_5316;Инвестнефтетрейд;20.09.2021;3791139.40959162;30.07.2021;nn-801/15;17.651417032;826.93;10.0;59.94;906.37
3222;2,01468E+11;Товар_5769;Никонова Лтд;04.08.2021;15125406.745678334;04.09.2021;nn-802/15;5.746662744;11.дек;;янв.86;12.авг
2387;2,01214E+11;Товар_2170;ЗАО «Федорова, Симонов и Дроздова»;08.11.2021;7303135.666850177;21.09.2021;nn-803/15;0.90441693;31.26;20.0;окт.72;36.73
2416;2,00118E+11;Товар_132;Бирюков и партнеры;17.09.2021;2000010.4231253709;01.10.2021;nn-804/15;1.025190011;696.33;10.0;149.9;812.97
4720;2,01059E+11;Товар_5539;ЗАО «Гаврилова»;14.04.2021;5079563.468974077;23.04.2021;nn-805/15;19.98354058;84.73;10.0;сен.25;96.98
684;2,0121E+11;Товар_4098;ИП «Панов»;01.05.2021;6298419.159659574;01.01.2021;nn-806/15;1.258009552;253.51;10.0;58.29;301.36
2154;2,01503E+11;Товар_5392;Зимина Лтд;27.04.2021;15992648.285850342;13.07.2021;nn-807/15;4.567397562;48.8;10.0;май.87;54.18
708;2,00813E+11;Товар_1970;Гордеева Лтд;25.08.2021;2547447.1623098524;07.10.2021;nn-808/15;0.066190424;136.91;20.0;25.апр;166.11
1773;2,00186E+11;Товар_1047;АО «Елисеев, Самойлова и Силина»;26.10.2021;2000017.3501585857;26.09.2021;nn-809/15;4.38892743;2002.97;10.0;162.44;2221.16
1635;2,01484E+11;Товар_4982;ЗАО «Дроздов»;06.11.2021;15303361.973965775;11.10.2021;nn-810/15;0.368823419;444.06;10.0;99.71;508.56
4986;2,00882E+11;Товар_4595;РАО «Копылов»;19.11.2021;2926651.918036241;17.11.2021;nn-811/15;27.979823396;333.24;20.0;18.71;382.78
100;2,01127E+11;Товар_802;ОАО «Соболева-Наумов»;24.05.2021;6241710.279958994;25.03.2021;nn-812/15;0.049136555;229.56;10.0;59.86;278.52
1262;2,01559E+11;Товар_4734;НПО «Цветков-Беспалова»;24.09.2021;16000840.8;25.09.2021;nn-813/15;0.90558213;216.86;10.0;09.авг;228.06
1994;2,00999E+11;Товар_3502;НПО «Савина, Стрелкова и Виноградова»;20.10.2021;3021910.417872256;19.10.2021;nn-814/15;1.421440738;294.75;10.0;13.33;316.37
4477;2,0143E+11;Товар_3922;НПО «Хохлов»;22.08.2021;10696587.20462932;29.06.2021;nn-815/15;7.582876883;94.48;10.0;14.85;102.34
3286;2,01329E+11;Товар_5332;Тимофеев Лимитед;22.04.2021;16000840.8;17.06.2021;nn-816/15;4.566731533;175.5;20.0;28.68;199.09
4995;2,01229E+11;Товар_3388;АО «Игнатова Исаев»;16.01.2021;8480153.675576918;28.04.2021;nn-817/15;6.197773089;1334.17;10.0;224.13;1544.11
2809;2,00138E+11;Товар_3377;ОАО «Князева Одинцова»;24.07.2021;2000026.929437495;28.07.2021;nn-818/15;3.577037219;299.98;10.0;22.57;330.79
1168;2,00591E+11;Товар_621;ОАО «Стрелков Боброва»;23.08.2021;2188832.1947249314;07.10.2021;nn-819/15;0.93314198;808.28;20.0;52.25;906.33
4973;2,00903E+11;Товар_4706;Карпова Групп;06.11.2021;2886647.4073089235;28.10.2021;nn-820/15;2.808692703;146.38;10.0;38.23;165.2
4791;2,00231E+11;Товар_3706;ЗАО «Денисов-Мамонтов»;27.07.2021;2000751.4714288176;20.08.2021;nn-821/15;20.773385374;452.79;10.0;62.26;514.58
1231;2,015E+11;Товар_933;ОАО «Силин, Кузнецова и Ильин»;27.07.2021;16000840.8;30.05.2021;nn-822/15;0.049155157;78.08;10.0;июл.46;87.3
2723;2,00324E+11;Товар_2948;Ренейссанс Хэви Индастрис Ronesans Endustri;20.08.2021;2024845.8518452968;07.07.2021;nn-823/15;4.046794176;294.67;20.0;43.58;341.63
3616;2,00423E+11;Товар_1151;ОАО «Козлов, Лихачева и Беляева»;14.07.2021;2041290.676381608;30.05.2021;nn-824/15;3.776248876;915.7;10.0;96.99;1037.02
4825;2,01545E+11;Товар_4964;Гусев Лимитед;12.07.2021;16000840.8;28.06.2021;nn-825/15;4.867055037;844.63;10.0;87.81;931.75
4299;2,01377E+11;Товар_2541;Совкомбанк;13.11.2021;8742586.30301044;13.11.2021;nn-826/15;11.179861954;891.26;10.0;38.61;944.73
990;2,0091E+11;Товар_3701;НПО «Кудряшов»;29.10.2020;3356000.91101845;01.08.2020;nn-827/15;7.563596548;385.14;20.0;65.19;448.33
3843;2,00809E+11;Товар_2296;Беспалов и партнеры;02.10.2021;2420579.129606003;16.10.2021;nn-828/15;1.640110788;408.21;10.0;58.88;472.53
3241;2,0036E+11;Товар_1788;Media Direction Group;26.05.2021;2016956.5698502124;08.06.2021;nn-829/15;0.651967899;448.87;10.0;130.79;515.73
2582;2,00839E+11;Товар_3460;ЗАО «Алексеев»;23.01.2021;3229624.995097952;01.05.2021;nn-830/15;0.337870572;261.82;20.0;май.21;285.78
3173;2,00712E+11;Товар_1051;Р-Фарм;20.11.2021;2165521.4347097566;04.11.2021;nn-831/15;12.518685617;381.34;20.0;50.68;450.92
2004;2,00425E+11;Товар_825;ОАО «Афанасьев, Бирюкова и Громова»;08.10.2021;2021329.548606361;26.09.2021;nn-832/15;4.353973354;431.12;10.0;31.81;481.32
972;2,00659E+11;Товар_1119;ЗАО «Муравьев»;01.08.2021;2079423.666230223;15.07.2021;nn-833/15;0.068197628;92.52;10.0;28.78;101.46
115;2,0141E+11;Товар_2714;АО «Носкова, Кудрявцев и Андреева»;13.06.2021;10399033.546827046;24.08.2021;nn-834/15;0.051210985;76.04;10.0;июн.31;83.38
108;2,00745E+11;Товар_2779;ОАО «Лаврентьева-Гурьев»;18.06.2021;2307757.852768264;20.05.2021;nn-835/15;0.101218429;200.67;10.0;27.86;215.1
3330;2,00582E+11;Товар_1579;Мостотрест;26.10.2021;2334513.51029473;06.10.2021;nn-836/15;1.265316787;1332.56;10.0;28.77;1489.55
3127;2,01266E+11;Товар_3180;ООО «Афанасьева Гаврилова»;09.09.2021;7629379.65368191;06.09.2021;nn-837/15;0.406367214;300.81;10.0;33.02;327.66
353;2,00374E+11;Товар_36;Кроношпан (Kronoplus);17.03.2021;2021275.4928384088;08.03.2021;nn-838/15;0.351234137;486.09;10.0;62.62;530.03
628;2,01575E+11;Товар_2728;НПО «Русакова»;15.04.2021;16000840.8;20.04.2021;nn-839/15;0.208025809;291.01;10.0;65.45;333.03
2783;2,01407E+11;Товар_5349;Кошелев Лтд;04.08.2021;16000840.8;14.06.2021;nn-840/15;1.726674434;85.75;10.0;мар.34;86.7
4255;2,01183E+11;Товар_3343;ООО «Цветков-Богданов»;24.11.2021;4391150.801835383;01.12.2021;nn-841/15;2.619970548;332.96;10.0;окт.26;362.98
1542;2,00693E+11;Товар_4166;Петухов Инк;16.09.2021;2390202.4470088724;22.10.2021;nn-842/15;0.641030323;14.авг;10.0;янв.39;14.36
3779;2,0094E+11;Товар_5076;ЗАО «Лебедева Устинов»;23.06.2021;3801514.8325580894;28.06.2021;nn-843/15;2.965556534;окт.25;10.0;17.95;дек.44
990;2,00193E+11;Товар_1542;ООО «Комиссарова, Шубина и Силина»;15.07.2021;2000074.57511486;18.08.2021;nn-844/15;0.056873037;135.43;20.0;май.53;144.16
4976;2,01577E+11;Товар_5885;НПО «Зуев Гордеева»;15.11.2021;16000840.8;23.10.2021;nn-845/15;5.523354851;2047.63;10.0;159.27;2319.39
1745;2,01157E+11;Товар_1320;ОАО «Ковалев»;21.07.2020;8322737.186096802;25.12.2020;nn-846/15;9.241221061;336.7;10.0;49.76;376.39
1044;2,00573E+11;Товар_601;Лукина и партнеры;20.05.2021;2087165.871122412;26.06.2021;nn-847/15;0.227641566;749.68;10.0;158.97;857.77
2483;2,004E+11;Товар_3978;Евроцемент груп;28.09.2021;2007549.4610926327;26.08.2021;nn-848/15;5.32095212;438.37;10.0;84.67;484.13
4017;2,00692E+11;Товар_455;НПО «Хохлова»;30.09.2021;2167463.395446;19.09.2021;nn-849/15;1.927182347;424.06;10.0;25.52;460.15
3342;2,00691E+11;Товар_4891;Сергеева Групп;04.12.2021;2174974.8971601045;02.12.2021;nn-850/15;3.083174091;765.31;10.0;72.53;825.04
2487;2,00214E+11;Товар_1711;ОАО «Тимофеева Филатов»;26.07.2021;2000887.899542912;19.08.2021;nn-851/15;1.021998489;195.57;20.0;15.13;222.18
