№ п/п;Штрих-код партии;Наименование товара;Поставщик;Дата приходного документа;Номер приходного документа;Дата накладной;Номер накладной;Кол-во;Сумма в закупочных ценах без НДС;Ставка НДС поставщика;Сумма НДС;Сумма в закупочных ценах с НДС
3321;2,01462E+11;Товар_5441;НПО «Блинов»;17.05.2021;14447392.221991071;24.04.2021;nn-451/15;4.577148245;123.7;20.0;16.88;138.8
1857;2,01265E+11;Товар_5549;НПО «Васильева»;04.07.2021;10269233.509198232;04.08.2021;nn-452/15;3.913728002;2075.89;10.0;116.29;2320.69
1035;2,00849E+11;Товар_921;Белякова и партнеры;06.04.2021;3992809.955577826;22.03.2021;nn-453/15;1.179221049;104.12;20.0;ноя.85;117.91
684;2,01255E+11;Товар_4207;ИП «Самойлова, Киселева и Потапов»;02.11.2021;7303693.019720274;17.11.2021;nn-454/15;0.227077022;29.31;10.0;26.31;34.4
3391;2,01253E+11;Товар_4597;Алексеев Лтд;18.08.2021;7313617.262343152;27.09.2021;nn-455/15;1.18775616;105.9;10.0;16.61;114.92
4859;2,0089E+11;Товар_4655;ООО «Лазарев»;22.07.2021;3054346.327551972;21.07.2021;nn-456/15;16.408576414;1528.4;20.0;79.95;1714.81
3889;2,00657E+11;Товар_1971;ООО «Гордеева-Александров»;10.10.2021;2108668.094084488;09.08.2021;nn-457/15;6.963382198;1048.26;10.0;285.9;1181.81
3581;2,01125E+11;Товар_3293;Тарасов Лтд;02.10.2021;6578169.53929366;09.10.2021;nn-458/15;5.065066178;2009.0;10.0;243.78;2267.08
2839;2,0011E+11;Товар_2034;НПО «Дьячкова, Петрова и Осипов»;30.08.2021;2000010.072688989;06.09.2021;nn-459/15;1.531865372;286.75;10.0;44.31;323.16
4888;2,00506E+11;Товар_2129;ОАО «Назаров, Родионов и Колесников»;22.11.2021;2031281.3582838369;20.11.2021;nn-460/15;16.796597406;1433.39;10.0;132.31;1585.85
638;2,00681E+11;Товар_1686;РАО «Муравьева-Колесников»;14.06.2021;2333495.427241268;25.06.2021;nn-461/15;0.714188172;1735.6;10.0;130.05;1931.88
1368;2,01326E+11;Товар_5178;АСР-Углесбыт;10.09.2021;10769051.63536915;27.07.2021;nn-462/15;8.906479949;232.55;20.0;май.57;250.4
251;2,00871E+11;Товар_1116;Объединенные кондитеры;06.02.2021;2842429.3208859176;17.02.2021;nn-463/15;0.217192317;541.96;10.0;125.54;644.78
4009;2,01066E+11;Товар_1356;Ман Трак Энд Бас Рус (Volkswagen);24.10.2021;3842586.682968496;03.09.2021;nn-464/15;9.213556385;170.55;10.0;52.63;189.17
3890;2,0045E+11;Товар_3053;Сазонов Инкорпорэйтед;22.11.2021;2011300.0481217504;02.11.2021;nn-465/15;0.757947991;968.51;10.0;109.41;1081.12
2105;2,00923E+11;Товар_1915;ЗАО «Некрасова, Макаров и Носкова»;20.08.2021;5224965.345555238;09.08.2021;nn-466/15;0.207187748;ноя.38;20.0;июн.55;13.сен
2558;2,00452E+11;Товар_2705;ЗАО «Муравьев Крылов»;04.10.2020;2064296.1470921647;08.08.2020;nn-467/15;9.521561805;300.39;20.0;июл.81;331.22
1252;2,01581E+11;Товар_2996;Группа ГМС;30.05.2021;16000840.8;14.04.2021;nn-468/15;0.258773718;26.32;10.0;02.авг;26.89
4106;2,01034E+11;Товар_5012;Комус;15.07.2021;5899556.732096176;29.06.2021;nn-469/15;12.266906262;162.74;10.0;21.13;177.55
3987;2,00692E+11;Товар_3999;НПО «Волкова Журавлев»;19.10.2021;2193679.6642218363;05.11.2021;nn-470/15;0.993153646;980.94;10.0;72.09;1087.23
662;2,00202E+11;Товар_1663;Колесников Групп;12.04.2021;2000073.9779426716;09.06.2021;nn-471/15;1.164571029;21.83;20.0;16.88;26.79
1094;2,01234E+11;Товар_1824;АО «Кошелева»;28.04.2021;6180809.096721978;25.04.2021;nn-472/15;0.257981746;455.28;10.0;57.55;508.62
2984;2,01536E+11;Товар_5029;ЗАО «Сорокин Ларионова»;03.08.2021;16000840.8;29.07.2021;nn-473/15;4.555953416;455.39;20.0;22.87;503.55
2880;2,01342E+11;Товар_3272;НПО «Шарова Беспалова»;23.06.2021;9020495.233632948;06.09.2021;nn-474/15;7.57279274;140.54;10.0;62.99;161.95
3007;2,0158E+11;Товар_5251;ИП «Ситников Фокин»;29.10.2021;16000840.8;25.10.2021;nn-475/15;1.603127776;127.12;10.0;сен.96;141.51
2956;2,01107E+11;Товар_5104;Национальная нерудная компания;25.09.2021;4698757.932709308;23.10.2021;nn-476/15;0.833822967;1177.07;10.0;119.37;1300.33
4420;2,00419E+11;Товар_2075;ООО «Сафонов, Бобылева и Константинов»;29.05.2021;2012374.310295739;16.04.2021;nn-477/15;3.872055471;395.65;10.0;133.71;452.87
4440;2,00277E+11;Товар_2473;Эбботт лэбораториз (Abbott Laboratories);12.06.2021;2015100.791033472;07.07.2021;nn-478/15;2.685165014;242.7;10.0;28.авг;275.12
4032;2,00543E+11;Товар_2913;ООО «Горбунова Цветков»;24.09.2021;2124558.146994517;30.09.2021;nn-479/15;0.559658769;205.02;10.0;65.0;226.67
3865;2,01091E+11;Товар_1081;РАО «Сидорова Соколов»;10.09.2021;2892895.611384322;30.09.2021;nn-480/15;6.826875799;837.94;10.0;40.08;925.7
1130;2,0068E+11;Товар_3465;Лапина Групп;30.03.2021;2030414.0291441455;18.03.2021;nn-481/15;1.507598069;114.27;10.0;63.83;139.01
297;2,01389E+11;Товар_3443;РАО «Смирнова»;27.10.2021;8804191.552755402;12.11.2021;nn-482/15;0.249037261;619.3;10.0;33.72;663.29
2648;2,01229E+11;Товар_3282;НПО «Носова-Зимин»;02.09.2021;9160821.33150334;03.09.2021;nn-483/15;5.053092586;530.69;10.0;24.56;579.99
3410;2,0108E+11;Товар_2943;Ситникова Групп;10.11.2021;4049011.5387548273;21.10.2021;nn-484/15;2.2946111;155.76;20.0;09.дек;177.15
2518;2,00704E+11;Товар_2658;ОАО «Горшков Агафонова»;23.04.2021;2657435.0610684715;21.05.2021;nn-485/15;0.216906623;35.31;10.0;14.88;39.0
2982;2,0049E+11;Товар_202;ЗАО «Игнатьева»;14.03.2021;2028436.266594713;18.05.2021;nn-486/15;8.370231688;1950.0;20.0;81.48;2188.46
2596;2,01382E+11;Товар_2596;АО «Дмитриев, Белякова и Крюков»;13.06.2020;12060320.029759863;24.10.2020;nn-487/15;1.205327028;276.28;10.0;окт.63;310.17
2830;2,00515E+11;Товар_1174;ЗАО «Суворов Ларионов»;12.09.2021;2064684.82016228;12.08.2021;nn-488/15;0.134308497;2488.96;10.0;245.93;2793.77
354;2,00498E+11;Товар_34;АО «Мельникова, Елисеев и Селиверстова»;26.10.2021;2065079.174786621;05.10.2021;nn-489/15;0.213956427;302.59;10.0;35.69;330.24
3370;2,0095E+11;Товар_4375;ООО «Карпов, Фомичев и Бобров»;16.03.2021;3773064.1928880783;09.05.2021;nn-490/15;2.897727377;213.53;20.0;мар.48;226.07
1777;2,00821E+11;Товар_344;НПО «Ситникова»;08.07.2021;2618042.994914804;11.08.2021;nn-491/15;0.30595764;193.21;10.0;50.29;225.7
2870;2,01521E+11;Товар_4062;РАО «Гущин-Сергеева»;28.06.2021;16000840.8;14.07.2021;nn-492/15;1.580791061;176.3;;15.33;204.92
2425;2,01281E+11;Товар_4467;ЗАО «Герасимов»;20.01.2021;6703098.218354601;21.03.2021;nn-493/15;10.263439459;51.65;10.0;июн.45;58.31
527;2,00221E+11;Товар_267;ИП «Давыдов, Евдокимова и Цветкова»;24.06.2021;2000125.544201697;15.06.2021;nn-494/15;0.054759998;44.06;10.0;14.57;49.3
2647;2,006E+11;Товар_1298;АО «Красильникова-Дьячкова»;14.03.2021;2211675.865174275;01.07.2021;nn-495/15;10.763804172;714.09;10.0;56.3;783.74
2498;2,01246E+11;Товар_4646;ООО «Устинов»;13.10.2021;9569525.869778983;03.10.2021;nn-496/15;6.231604087;1282.3;10.0;125.76;1464.95
1663;2,00345E+11;Товар_3423;ООО «Карпов Королева»;22.10.2021;2024163.3418982932;28.09.2021;nn-497/15;7.155312217;656.79;10.0;24.апр;702.94
3067;2,01502E+11;Товар_579;АО «Егорова, Кулагин и Кулакова»;25.07.2021;16000840.8;20.08.2021;nn-498/15;7.338379558;62.85;10.0;44.3;71.04
1372;2,0059E+11;Товар_468;НПО «Красильникова»;08.05.2021;2157183.943851596;07.02.2021;nn-499/15;0.052753434;619.81;10.0;51.58;694.98
2850;2,01317E+11;Товар_3417;НОВАТЭК;14.04.2021;8338914.218238624;07.06.2021;nn-500/15;2.566498769;1194.6;;58.03;1340.77
2529;2,00895E+11;Товар_3949;СУЭК;17.06.2021;2572195.3113239324;12.07.2021;nn-501/15;4.836106463;2288.08;10.0;183.35;2553.32
2750;2,01419E+11;Товар_4990;ЗАО «Цветкова»;24.06.2021;14168893.518902132;07.08.2021;nn-502/15;0.389799702;334.07;10.0;129.63;407.91
1564;2,01273E+11;Товар_5398;ТЭК СПБ;24.08.2021;6292345.045605174;12.09.2021;nn-503/15;1.426590051;395.75;10.0;67.93;449.43
841;2,00819E+11;Товар_1171;РАО «Тетерин-Васильева»;01.11.2021;2585056.103234571;10.11.2021;nn-504/15;0.173669878;258.43;20.0;36.76;297.24
4133;2,01045E+11;Товар_3290;ОАО «Дмитриева-Кондратьев»;14.09.2021;4658392.349384982;15.09.2021;nn-505/15;11.47836955;399.03;10.0;56.73;440.12
2919;2,00947E+11;Товар_4358;Группа Илим;02.07.2021;2377069.7383615337;26.06.2021;nn-506/15;10.675327824;786.23;10.0;78.51;873.12
1673;2,00635E+11;Товар_1325;Симонов Лимитед;24.10.2021;2643228.520474879;28.09.2021;nn-507/15;0.292293281;315.81;20.0;71.09;373.09
1176;2,01439E+11;Товар_5191;Форд Соллерс Холдинг;18.07.2021;14544114.386954883;10.06.2021;nn-508/15;0.05856266;28.авг;10.0;июл.42;33.55
4447;2,0122E+11;Товар_2146;ЗАО «Моисеев Панова»;06.05.2021;7979986.346936268;08.07.2021;nn-509/15;2.445734;64.81;20.0;13.май;74.59
115;2,0061E+11;Товар_444;АО «Комарова, Лукина и Субботина»;28.03.2021;2443957.9872868094;16.02.2021;nn-510/15;0.052282031;865.76;10.0;132.03;1009.13
1620;2,00833E+11;Товар_663;Приосколье;09.08.2021;3403048.21360965;10.08.2021;nn-511/15;2.701129391;824.38;10.0;74.17;920.43
4167;2,01387E+11;Товар_2464;ЗАО «Князев»;18.05.2021;14999229.480332572;13.07.2021;nn-512/15;2.332346917;1145.07;20.0;18.41;1234.95
4461;2,00603E+11;Товар_4371;Емельянов Лимитед;28.07.2021;2050111.4853277705;25.07.2021;nn-513/15;34.828101016;286.65;20.0;39.55;329.35
2017;2,00745E+11;Товар_804;Центральная пригородная пассажирская компания;06.01.2021;2570096.7889709678;20.03.2021;nn-514/15;0.920746833;130.05;10.0;55.38;147.84
4261;2,01262E+11;Товар_2810;ООО «Новиков, Гурьева и Пестов»;13.09.2021;9311679.11290538;22.08.2021;nn-515/15;24.380862219;645.6;20.0;18.72;700.2
424;2,00273E+11;Товар_313;ООО «Зиновьева»;21.02.2021;2002583.0188820665;15.07.2021;nn-516/15;0.047374351;1243.44;10.0;69.95;1362.94
4366;2,0082E+11;Товар_2503;НПО «Аксенова»;29.05.2021;4492263.95605514;15.05.2021;nn-517/15;1.954597241;537.19;10.0;45.33;576.73
4974;2,01083E+11;Товар_4075;ЗАО «Филиппова»;04.10.2021;5705601.585174631;30.08.2021;nn-518/15;28.663338356;849.07;10.0;134.25;972.38
4439;2,01147E+11;Товар_4933;Газпромбанк;22.09.2021;2670947.227077527;05.09.2021;nn-519/15;21.947161716;1192.06;10.0;77.84;1322.61
3052;2,01424E+11;Товар_3585;Метро Кэш энд Керри (Metro Cash & Carry);05.08.2021;14304191.043104367;22.07.2021;nn-520/15;0.577924269;92.73;20.0;28.78;105.23
2053;2,00721E+11;Товар_1016;РАО «Тетерин, Красильникова и Панов»;28.03.2021;3023896.0075400085;26.06.2021;nn-521/15;0.47814452;ноя.76;10.0;июн.21;13.76
4067;2,00206E+11;Товар_1762;Энел Россия;02.07.2021;2001811.2430742064;10.04.2021;nn-522/15;2.606761116;500.38;10.0;09.май;529.45
2183;2,01349E+11;Товар_1984;Ковалев Лтд;08.06.2021;6061802.483434602;05.07.2021;nn-523/15;7.0767885;647.3;10.0;58.08;720.43
1400;2,00479E+11;Товар_895;ЗАО «Титова, Колесников и Самойлова»;27.10.2021;2024198.6485606227;09.09.2021;nn-524/15;4.926268845;680.88;10.0;87.49;781.44
2501;2,00317E+11;Товар_1961;ЗАО «Орлова»;07.04.2021;2004236.1342031627;01.05.2021;nn-525/15;13.80551756;921.35;10.0;165.27;1062.16
4775;2,01123E+11;Товар_2195;РАО «Бирюков-Федорова»;19.10.2021;6038111.466876308;23.09.2021;nn-526/15;8.542286765;370.73;10.0;54.91;416.05
3500;2,0117E+11;Товар_5433;ЗАО «Голубева»;16.03.2021;6271229.26012996;11.06.2021;nn-527/15;7.221506958;98.41;10.0;34.84;110.03
3539;2,00761E+11;Товар_3665;ИП «Жданов Королева»;23.02.2021;3167393.6907157283;04.05.2021;nn-528/15;0.622455788;814.6;20.0;45.12;906.18
4669;2,00623E+11;Товар_5490;ОАО «Воронцова»;09.11.2021;2164038.888528956;19.10.2021;nn-529/15;10.25704035;419.74;20.0;52.39;478.35
3663;2,00923E+11;Товар_5596;ОАО «Михеева»;28.09.2021;2805303.7773150653;11.10.2021;nn-530/15;2.591974973;408.44;10.0;37.4;454.75
1543;2,00272E+11;Товар_203;Балтийская топливная компания;04.10.2021;2003419.2129490608;29.07.2021;nn-531/15;1.549902031;63.71;10.0;34.54;72.89
725;2,00642E+11;Товар_1659;ИП «Капустина Ефимова»;04.09.2021;2489183.8599407584;11.09.2021;nn-532/15;0.090524548;86.45;10.0;50.03;105.25
606;2,00128E+11;Товар_1670;ОАО «Шарапова Ларионов»;30.06.2021;2000011.491064987;07.06.2021;nn-533/15;0.991886879;82.87;10.0;19.86;96.05
4236;2,00848E+11;Товар_2630;НПО «Терентьева, Ситников и Шаров»;21.03.2021;3542380.756271706;07.03.2021;nn-534/15;9.09553595;167.58;10.0;26.41;191.74
813;2,00678E+11;Товар_4797;ОАО «Яковлева, Куликов и Пахомов»;08.06.2021;2177746.634204814;01.08.2021;nn-535/15;0.84994239;янв.73;10.0;05.апр;фев.24
1944;2,01221E+11;Товар_1259;АО «Хохлов-Ширяева»;13.08.2021;7842400.550300701;22.04.2021;nn-536/15;0.396155926;87.1;20.0;23.56;105.6
4683;2,00354E+11;Товар_3996;АО «Агафонова, Смирнова и Филиппова»;07.08.2021;2007031.4647741788;20.08.2021;nn-537/15;12.882080503;429.5;10.0;19.96;461.66
2932;2,00408E+11;Товар_175;ЗАО «Поляков Яковлев»;22.10.2021;2040574.044138712;18.09.2021;nn-538/15;2.811250201;283.63;10.0;окт.41;301.17
1321;2,00272E+11;Товар_286;ИП «Исаков-Савин»;20.08.2021;2005006.794707937;18.08.2021;nn-539/15;0.40086593;845.36;10.0;126.27;963.44
4828;2,01281E+11;Товар_2045;Фольксваген Груп Рус;21.04.2021;8953984.129909862;16.04.2021;nn-540/15;11.453256949;600.77;10.0;26.янв;659.14
2344;2,00602E+11;Товар_3736;Юнилевер Русь (Unilever);17.11.2021;2216415.1390348813;19.11.2021;nn-541/15;0.284453518;1035.49;10.0;45.79;1124.44
483;2,01279E+11;Товар_1055;АО «Брагин, Калашников и Хохлов»;04.07.2021;7178319.644172268;14.08.2021;nn-542/15;0.190639252;апр.46;20.0;сен.65;май.67
465;2,00735E+11;Товар_352;ООО «Воронов-Пестова»;08.12.2020;2294537.504834917;03.02.2021;nn-543/15;2.311731459;491.8;10.0;47.77;552.56
3004;2,00811E+11;Товар_917;ТД Интерторг;09.04.2021;3561619.5578689505;05.06.2021;nn-544/15;0.55143641;04.июл;;фев.57;май.94
4078;2,01104E+11;Товар_2649;Гришин Инкорпорэйтед;27.09.2021;5202576.293317888;05.10.2021;nn-545/15;3.476381932;382.07;20.0;124.73;447.03
422;2,0132E+11;Товар_1713;ЗАО «Стрелков, Колесников и Захаров»;11.08.2021;10788111.21055979;26.07.2021;nn-546/15;0.519479512;247.57;10.0;80.13;277.87
3320;2,00881E+11;Товар_4341;ОАО «Калашников Панов»;19.02.2021;3418501.4484800976;12.03.2021;nn-547/15;9.483062979;1164.5;10.0;69.43;1299.88
1054;2,00496E+11;Товар_2440;Шаров Инкорпорэйтед;26.06.2021;2122628.2945188023;18.05.2021;nn-548/15;0.195459028;599.37;10.0;37.09;681.94
3415;2,0097E+11;Товар_2910;Нефтехимсервис;25.09.2021;2918860.1071962644;01.10.2021;nn-549/15;4.573246913;463.27;20.0;46.25;524.42
2109;2,00945E+11;Товар_5021;НПО «Селиверстова Никонов»;24.06.2021;2659217.2025584034;26.07.2021;nn-550/15;1.982971125;582.36;10.0;90.68;665.52
829;2,01274E+11;Товар_3457;ООО «Беспалова Аксенова»;01.10.2021;9246134.132533992;17.08.2021;nn-551/15;1.579880699;698.85;10.0;116.08;803.89
1763;2,00396E+11;Товар_3870;Акрон;31.12.2020;2013358.3181669496;28.03.2021;nn-552/15;0.788692778;14.24;10.0;янв.38;14.69
4563;2,00867E+11;Товар_1472;РАО «Горшкова-Доронина»;30.09.2021;2963442.7512452016;08.10.2021;nn-553/15;16.057536635;1293.42;10.0;131.05;1444.8
2286;2,01528E+11;Товар_3209;ИП «Тимофеев-Кудряшов»;17.11.2021;16000840.8;07.11.2021;nn-554/15;2.757033246;321.21;20.0;39.66;357.88
2651;2,01396E+11;Товар_4858;АО «Казаков Пахомова»;13.07.2021;13318185.1419019;08.04.2021;nn-555/15;2.719147478;95.89;20.0;авг.89;109.99
2971;2,00537E+11;Товар_725;РАО «Семенов, Казаков и Селиверстов»;19.10.2021;2057887.6221777727;17.10.2021;nn-556/15;4.869463452;83.75;10.0;19.авг;90.06
1266;2,01118E+11;Товар_2707;Ярче!;26.04.2021;9348028.959292658;25.04.2021;nn-557/15;2.788998043;178.4;10.0;70.56;210.64
670;2,00465E+11;Товар_900;АО «Логинова»;07.10.2021;2078449.032801332;11.09.2021;nn-558/15;0.087069332;84.37;10.0;94.87;103.93
2458;2,01395E+11;Товар_1967;РАО «Шубина, Доронин и Щербакова»;23.08.2021;7613181.542940094;20.08.2021;nn-559/15;10.381893052;651.84;10.0;69.63;729.38
1503;2,00509E+11;Товар_1859;ЗАО «Королев Дементьева»;23.04.2021;2131990.3217439665;25.03.2021;nn-560/15;7.181453523;67.56;20.0;13.13;78.08
4981;2,00714E+11;Товар_5651;Адидас (Adidas);17.10.2021;2431653.425379652;20.10.2021;nn-561/15;10.333524166;51.86;10.0;апр.93;56.33
4903;2,00335E+11;Товар_4623;Скания-Русь (Scania);23.09.2021;2006161.9014036783;05.11.2021;nn-562/15;5.964225613;492.88;10.0;26.сен;530.71
