№ п/п;Штрих-код партии;Наименование товара;Поставщик;Дата приходного документа;Номер приходного документа;Дата накладной;Номер накладной;Кол-во;Сумма в закупочных ценах без НДС;Ставка НДС поставщика;Сумма НДС;Сумма в закупочных ценах с НДС
1983;2,01124E+11;Товар_3540;АО «Зыков, Гуляева и Власова»;14.11.2020;5754380.052750971;11.10.2020;nn-166/15;1.630014235;106.55;10.0;май.35;114.43
804;2,01276E+11;Товар_4173;ООО «Анисимова Зимин»;15.06.2021;9596047.367165197;09.07.2021;nn-167/15;0.681294159;48.49;10.0;янв.58;49.93
522;2,013E+11;Товар_3274;ИП «Шестаков, Беспалов и Прохоров»;29.05.2021;5639133.695197285;30.05.2021;nn-168/15;0.923689525;215.42;20.0;23.72;239.93
1349;2,00256E+11;Товар_3040;Константинова Лтд;11.10.2021;2000856.2876258143;03.10.2021;nn-169/15;0.127346549;243.49;10.0;апр.93;246.47
175;2,00838E+11;Товар_120;ОМК;11.02.2021;2783073.1578481174;13.01.2021;nn-170/15;0.310433987;496.84;10.0;99.41;569.45
477;2,00609E+11;Товар_1924;Котова Инк;04.09.2021;2167894.528519779;04.10.2021;nn-171/15;0.745367543;490.34;10.0;15.мар;530.42
409;2,00496E+11;Товар_1367;ООО «Гущина Доронин»;11.05.2021;2174328.4333275;22.06.2021;nn-172/15;1.554187336;116.84;10.0;май.53;129.8
4174;2,00581E+11;Товар_3964;ОАО «Гусева-Дорофеева»;25.07.2021;2484119.6583609087;21.07.2021;nn-173/15;11.393126789;346.29;10.0;53.86;402.97
2324;2,00606E+11;Товар_2428;ООО «Гурьев-Гурьева»;15.11.2021;2374515.372877377;22.10.2021;nn-174/15;0.188702034;890.66;10.0;105.96;1001.85
281;2,00982E+11;Товар_76;АО «Тетерин-Мельникова»;14.10.2021;2326310.468866141;08.11.2021;nn-175/15;0.28833702;3078.35;10.0;241.87;3409.99
4274;2,00938E+11;Товар_5122;АО «Буров»;13.04.2021;3446064.2940470446;13.07.2021;nn-176/15;9.155748905;129.97;10.0;окт.99;140.02
140;2,00784E+11;Товар_2018;ОАО «Захарова Смирнов»;27.04.2021;2336388.9655076684;24.05.2021;nn-177/15;0.067279497;407.41;20.0;31.44;478.91
2215;2,00671E+11;Товар_4166;Сысоев Инк;16.10.2021;2049385.067211632;01.11.2021;nn-178/15;5.523389035;529.95;10.0;29.31;567.73
2574;2,01462E+11;Товар_4559;ВымпелКом;14.02.2021;14926436.416885806;08.01.2021;nn-179/15;0.928913966;268.26;10.0;17.17;290.66
3459;2,0102E+11;Товар_1529;Лаврентьева Инк;11.11.2021;3742255.272585755;23.10.2021;nn-180/15;3.381940519;215.75;10.0;68.53;246.46
349;2,01111E+11;Товар_4473;ЗАО «Антонов Пестов»;01.08.2021;4965362.503337511;19.07.2021;nn-181/15;0.321850389;202.54;;дек.61;225.76
3516;2,01477E+11;Товар_4566;Новосибирскэнергосбыт;24.09.2021;14134520.419673769;27.09.2021;nn-182/15;3.199624767;770.23;10.0;95.81;866.67
491;2,00867E+11;Товар_143;АО «Боброва»;30.04.2021;2771874.8257758487;26.06.2021;nn-183/15;1.450935573;335.59;10.0;67.86;391.46
2496;2,00125E+11;Товар_200;ИП «Карпова-Гурьева»;01.06.2021;2000012.221949997;02.06.2021;nn-184/15;1.791667025;1091.91;;86.94;1267.86
2074;2,01591E+11;Товар_4245;ЗАО «Макарова, Мишина и Горбунов»;02.07.2021;16000840.8;25.07.2021;nn-185/15;0.334394727;671.43;10.0;49.03;742.82
3905;2,01408E+11;Товар_5240;РАО «Никонова, Блохина и Родионов»;22.08.2020;11341468.722823538;16.09.2020;nn-186/15;8.780708158;15.35;10.0;фев.89;16.июн
2351;2,00306E+11;Товар_2179;Август;13.10.2021;2008057.1606043887;08.10.2021;nn-187/15;6.927795568;37.55;10.0;июл.77;42.47
3101;2,0085E+11;Товар_2213;ОАО «Ширяев-Селезнев»;27.10.2021;2630839.163017457;07.10.2021;nn-188/15;5.424838342;760.39;10.0;59.29;835.93
4806;2,01319E+11;Товар_4663;РАО «Комиссарова, Рыбакова и Цветкова»;13.01.2021;12440383.541143049;01.03.2021;nn-189/15;10.041366956;1248.08;10.0;105.38;1393.97
3073;2,0011E+11;Товар_23;ЗАО «Назаров Федосеева»;01.05.2021;2000010.007623727;10.06.2021;nn-190/15;8.003730909;133.03;10.0;39.71;155.07
2919;2,01184E+11;Товар_5223;Трансбункер;28.03.2021;10574526.495083263;03.03.2021;nn-191/15;1.602373987;897.68;10.0;46.64;966.18
807;2,01114E+11;Товар_468;ОАО «Гущин»;20.02.2021;7162087.215405689;10.05.2021;nn-192/15;0.636410302;96.18;10.0;12.сен;102.08
1102;2,01589E+11;Товар_3022;Симонова Инк;30.12.2020;16000840.8;20.02.2021;nn-193/15;1.401828907;382.19;10.0;37.56;425.92
1760;2,00376E+11;Товар_219;ОАО «Анисимов Ларионова»;08.08.2021;2010306.3795497515;17.06.2021;nn-194/15;7.431071379;253.65;20.0;23.37;287.27
2316;2,01304E+11;Товар_5232;ОАО «Буров-Кондратьева»;23.10.2021;6597167.22201994;26.09.2021;nn-195/15;3.031374383;дек.34;10.0;21.39;14.44
2133;2,01002E+11;Товар_5225;Романова Инкорпорэйтед;23.06.2021;2704405.9067277387;20.07.2021;nn-196/15;1.321766354;75.37;10.0;июл.82;84.3
2262;2,00637E+11;Товар_1792;ОАО «Блинов, Тетерина и Лаврентьев»;05.11.2021;2336895.033329891;18.11.2021;nn-197/15;0.899420134;136.72;10.0;33.27;155.64
2580;2,01345E+11;Товар_3585;ОАО «Дмитриев»;11.08.2021;9982457.941443264;27.08.2021;nn-198/15;3.658534447;950.57;10.0;72.53;1064.43
4146;2,01025E+11;Товар_3899;ИП «Носов-Горбунов»;01.07.2021;4623934.692902152;07.09.2021;nn-199/15;18.076652944;125.02;10.0;23.18;133.93
4661;2,00296E+11;Товар_1638;ООО «Филатова Панфилов»;29.10.2021;2000483.8007132872;12.10.2021;nn-200/15;9.240337427;639.93;10.0;54.99;717.0
1039;2,00442E+11;Товар_4066;ООО «Агафонова-Романов»;07.07.2021;2003875.7210806275;16.08.2021;nn-201/15;2.037452033;1469.03;10.0;196.07;1666.96
786;2,01104E+11;Товар_3239;НПО «Сергеева-Белова»;10.09.2020;5043900.783374819;31.01.2021;nn-202/15;0.124362526;40.7;10.0;янв.99;43.33
3657;2,00856E+11;Товар_4242;Соболева Лимитед;31.08.2021;2911566.9047626103;30.08.2021;nn-203/15;1.043882929;241.54;10.0;105.56;281.48
3659;2,01115E+11;Товар_2314;ЗАО «Самойлов»;22.08.2021;4576086.151570793;14.09.2021;nn-204/15;0.708153564;564.79;10.0;69.41;621.24
893;2,00195E+11;Товар_1610;Третьяков Инкорпорэйтед;08.02.2021;2000190.1957496344;08.03.2021;nn-205/15;3.711933317;14.58;20.0;мар.37;15.99
2957;2,01212E+11;Товар_3051;ИП «Соколов-Григорьев»;23.07.2021;5169735.787320036;04.07.2021;nn-206/15;8.256380457;244.68;10.0;43.31;275.44
1026;2,00262E+11;Товар_212;АО «Шилова, Никифорова и Харитонова»;31.10.2021;2000519.034150804;24.10.2021;nn-207/15;0.5451383;1259.65;10.0;211.68;1462.68
543;2,01022E+11;Товар_2011;Дементьев Инк;10.10.2020;3913421.97544924;20.10.2020;nn-208/15;0.096161735;75.67;10.0;окт.39;89.3
1599;2,00205E+11;Товар_1416;ОАО «Тетерин, Веселов и Лыткина»;13.03.2021;2000717.2517312784;06.03.2021;nn-209/15;1.136004068;71.27;10.0;10.фев;81.32
3985;2,00947E+11;Товар_2941;РАО «Медведев-Рожков»;14.08.2021;3227879.8292916985;08.08.2021;nn-210/15;3.495287343;245.68;10.0;24.июн;263.3
1107;2,01403E+11;Товар_827;РАО «Нестеров»;21.05.2021;11530081.002645103;07.05.2021;nn-211/15;2.47795957;1060.28;20.0;163.0;1219.11
2739;2,00573E+11;Товар_3143;ЗАО «Сысоева Беляев»;17.05.2021;2071041.0497784896;17.06.2021;nn-212/15;1.751937777;770.67;10.0;64.12;875.85
3914;2,01009E+11;Товар_4717;Аксенов Групп;01.08.2021;4231967.803777083;06.10.2021;nn-213/15;15.276190007;920.16;10.0;37.99;1019.32
4444;2,01012E+11;Товар_4630;Марков Групп;05.09.2021;4099675.0573342;07.10.2021;nn-214/15;10.428358134;118.04;10.0;22.янв;128.23
118;2,00629E+11;Товар_2322;ООО «Алексеева Носкова»;22.08.2021;2104407.805108489;15.06.2021;nn-215/15;2.799914041;427.53;20.0;38.46;490.47
3230;2,01072E+11;Товар_5264;Воронцов и партнеры;14.11.2021;5110454.1903865;25.10.2021;nn-216/15;5.702760961;1779.77;10.0;56.54;1972.18
957;2,00309E+11;Товар_137;ООО «Тетерина Филатова»;31.10.2021;2006192.89181873;05.11.2021;nn-217/15;3.347249632;255.24;10.0;21.63;283.25
74;2,00259E+11;Товар_448;НПО «Гурьева»;12.04.2021;2000352.1622983897;12.04.2021;nn-218/15;1.369532293;453.56;10.0;95.88;526.65
2823;2,00995E+11;Товар_1583;Михеева и партнеры;04.09.2021;6227999.938738691;15.06.2021;nn-219/15;0.143806667;60.5;10.0;мар.51;62.95
4861;2,00146E+11;Товар_1772;РАО «Носов Лобанова»;15.08.2021;2000029.9174321687;14.06.2021;nn-220/15;8.01630271;1142.67;10.0;115.0;1272.89
1207;2,00372E+11;Товар_1527;Евсеева Инк;21.06.2021;2045323.8294759376;10.06.2021;nn-221/15;0.128714038;1083.59;10.0;43.97;1188.59
3983;2,00758E+11;Товар_1429;ООО «Горбачев, Королева и Хохлова»;02.07.2021;2829059.2588624274;16.07.2021;nn-222/15;13.322019965;249.43;10.0;21.дек;283.37
303;2,00882E+11;Товар_1494;Магнит;13.07.2021;2800252.201505875;13.07.2021;nn-223/15;0.172095731;546.42;10.0;84.52;619.99
2330;2,00464E+11;Товар_1509;ИП «Тимофеева, Новикова и Исаева»;25.06.2021;2038707.5873289108;01.07.2021;nn-224/15;2.741303131;28.47;10.0;15.июн;33.38
4746;2,00969E+11;Товар_3894;РАО «Галкина»;08.07.2021;3725051.2400054056;31.08.2021;nn-225/15;6.746975826;497.64;10.0;дек.29;523.43
3887;2,01226E+11;Товар_1792;Группа Синара;19.09.2021;8431958.105315844;10.10.2021;nn-226/15;9.235583465;314.4;10.0;29.июн;351.54
2321;2,00605E+11;Товар_1234;ИП «Потапова Агафонов»;18.08.2021;2067646.0831520676;30.05.2021;nn-227/15;0.264753817;832.71;20.0;128.88;965.33
296;2,00244E+11;Товар_1310;ОАО «Наумов, Зайцев и Савельева»;12.09.2021;2001008.7342971528;14.10.2021;nn-228/15;0.082200413;339.79;10.0;32.68;376.47
1384;2,01274E+11;Товар_1543;АО «Кононова-Ермакова»;11.08.2021;6233189.286968723;14.10.2021;nn-229/15;1.279234641;1154.81;10.0;111.54;1262.87
2847;2,00361E+11;Товар_1038;ОАО «Фомичева Селиверстов»;22.03.2021;2010438.9078471167;07.04.2021;nn-230/15;7.233493906;123.62;10.0;17.авг;143.21
4014;2,00735E+11;Товар_1060;ИП «Якушева, Максимов и Карпова»;18.10.2021;2670298.7402365003;11.10.2021;nn-231/15;1.958868714;586.19;10.0;42.68;644.8
1615;2,00777E+11;Товар_994;Куликов и партнеры;17.07.2021;2625088.139821295;20.07.2021;nn-232/15;0.072789931;910.22;20.0;17.янв;975.44
1235;2,01296E+11;Товар_3439;Глория Джинс;21.12.2020;6962818.525656177;10.02.2021;nn-233/15;3.684283779;324.4;10.0;15.49;342.28
4400;2,01193E+11;Товар_5616;ООО «Егоров»;05.10.2021;8014770.538592223;29.10.2021;nn-234/15;3.222518974;1153.46;10.0;21.89;1234.87
238;2,01574E+11;Товар_4971;АО «Гусев, Молчанова и Ершов»;03.08.2021;16000840.8;14.06.2021;nn-235/15;0.136365945;25.май;10.0;апр.84;25.92
3419;2,00697E+11;Товар_2911;Мишлен (Michelin);10.12.2020;2274082.6088969465;27.12.2020;nn-236/15;5.442630433;931.35;10.0;149.5;1068.87
4438;2,0073E+11;Товар_5167;ОАО «Селиверстов-Васильев»;14.05.2021;3578093.2279274315;13.06.2021;nn-237/15;9.083647197;июн.29;10.0;апр.64;июн.73
1945;2,01185E+11;Товар_2014;РАО «Никитина-Лыткина»;07.05.2021;9498352.193619467;04.03.2021;nn-238/15;0.106593005;57.57;20.0;31.77;68.66
1539;2,01111E+11;Товар_2837;ЗАО «Федотова Родионова»;18.08.2021;6770780.213922141;27.08.2021;nn-239/15;5.096419977;1837.38;20.0;151.17;2083.37
457;2,00545E+11;Товар_289;ЗАО «Харитонова Пономарев»;19.09.2021;2093785.531304777;26.08.2021;nn-240/15;0.058969905;303.25;10.0;32.69;319.83
772;2,01403E+11;Товар_2200;ОАО «Кондратьев-Мельников»;08.04.2021;9233168.500711588;20.07.2021;nn-241/15;1.31484795;423.17;10.0;63.33;476.46
3128;2,00135E+11;Товар_1190;РАО «Рыбаков»;12.11.2021;2000011.3908028568;21.11.2021;nn-242/15;0.634534137;118.61;20.0;фев.89;125.93
4351;2,00442E+11;Товар_2151;АО «Комиссаров, Кудряшова и Филатова»;21.09.2021;2033062.941527784;23.08.2021;nn-243/15;11.928832174;420.76;10.0;14.89;453.36
317;2,01587E+11;Товар_280;ЗАО «Якушев-Симонов»;26.05.2020;16000840.8;25.09.2020;nn-244/15;0.078239908;771.75;10.0;122.45;897.24
141;2,01253E+11;Товар_1118;ОАО «Терентьев, Ермакова и Анисимов»;20.02.2021;7239847.060948136;22.02.2021;nn-245/15;0.194877189;78.12;10.0;фев.98;84.15
934;2,01522E+11;Товар_3792;Копылов Инк;08.08.2021;16000840.8;12.07.2021;nn-246/15;0.309998574;254.83;10.0;33.91;287.01
4022;2,0092E+11;Товар_5336;Силина Лимитед;14.11.2021;4167022.829336954;10.10.2021;nn-247/15;4.598881436;754.85;10.0;18.май;804.23
4781;2,0098E+11;Товар_2353;ООО «Емельянова-Молчанова»;11.10.2021;4220244.41142828;29.10.2021;nn-248/15;12.276323937;613.31;20.0;17.39;674.47
4946;2,0012E+11;Товар_5364;ИП «Данилов»;02.08.2021;2000029.0084297988;18.07.2021;nn-249/15;7.557141943;78.89;10.0;ноя.67;88.14
4743;2,00764E+11;Товар_3826;НПО «Мясникова-Петухов»;21.11.2021;2121997.065271045;19.11.2021;nn-250/15;2.394673174;359.96;20.0;50.58;408.55
2454;2,00965E+11;Товар_3477;ООО «Королев»;08.10.2021;3143782.7747175246;03.11.2021;nn-251/15;0.729604482;77.93;10.0;0.72;80.53
390;2,00596E+11;Товар_959;ЗАО «Прохорова»;29.09.2021;2293323.310069934;06.09.2021;nn-252/15;1.171214403;1078.31;10.0;26.июл;1156.8
4947;2,013E+11;Товар_5429;ОАО «Щербакова, Михайлова и Хохлова»;08.11.2021;8154983.817119732;13.11.2021;nn-253/15;4.860119164;606.43;10.0;63.03;678.04
3096;2,0124E+11;Товар_3776;Марков Лтд;02.06.2021;9622607.288344117;23.05.2021;nn-254/15;1.341417683;88.4;20.0;38.31;106.02
4279;2,01108E+11;Товар_2167;ФСК Лидер;10.11.2021;6910202.062280695;07.10.2021;nn-255/15;6.355266963;59.9;10.0;янв.22;59.75
2873;2,00197E+11;Товар_255;ЗАО «Горшкова-Федотов»;21.05.2021;2000122.4325496848;28.08.2021;nn-256/15;2.993837429;374.22;10.0;47.05;417.95
669;2,01238E+11;Товар_425;РАО «Трофимов Красильников»;23.06.2021;7483271.415895746;03.04.2021;nn-257/15;0.580248756;июн.65;20.0;янв.86;июл.46
2758;2,00137E+11;Товар_2151;Бурова Инкорпорэйтед;01.11.2021;2000010.5525973327;25.10.2021;nn-258/15;7.281103456;1625.66;10.0;217.1;1844.94
3224;2,00587E+11;Товар_3528;ИП «Киселев-Никитина»;17.11.2021;2146465.293588662;13.11.2021;nn-259/15;2.734267067;149.56;10.0;52.03;174.23
1735;2,00164E+11;Товар_4650;РАО «Никитин»;02.11.2021;2000023.7011683811;28.10.2021;nn-260/15;0.066351468;28.33;10.0;15.84;31.47
4789;2,00708E+11;Товар_2399;Петров Лтд;11.09.2021;2515628.795206419;30.08.2021;nn-261/15;2.137066515;176.88;10.0;17.63;185.47
1708;2,01107E+11;Товар_3808;ИП «Беляев Дьячков»;06.07.2021;4929646.411978261;11.09.2021;nn-262/15;2.152689756;165.49;10.0;июл.47;182.82
4139;2,00596E+11;Товар_3428;Петропавловск;02.11.2021;2086756.2135800952;13.10.2021;nn-263/15;16.90802931;790.62;20.0;110.45;887.93
457;2,00557E+11;Товар_2941;ИП «Зиновьева Пестов»;28.11.2021;2118671.7705175867;13.11.2021;nn-264/15;0.390473801;94.53;10.0;17.73;101.12
4778;2,00494E+11;Товар_4880;ООО «Попова»;17.07.2021;2084866.986865544;13.06.2021;nn-265/15;17.553919743;203.8;10.0;39.43;233.8
65;2,01166E+11;Товар_2049;РАО «Сергеева»;02.02.2021;6058097.676610129;02.05.2021;nn-266/15;0.040177077;203.02;10.0;ноя.69;215.35
3054;2,00986E+11;Товар_1576;СБСВ-Ключавто;30.10.2021;3299807.06366581;31.08.2021;nn-267/15;5.294115707;210.41;10.0;18.77;230.88
4443;2,00105E+11;Товар_2163;ООО «Баранова»;10.11.2021;2000010.002184376;10.11.2021;nn-268/15;1.092028439;318.07;10.0;49.82;367.15
1633;2,00235E+11;Товар_1582;ЗАО «Артемьева, Дементьева и Смирнова»;17.04.2021;2000999.387936833;12.06.2021;nn-269/15;1.598078173;134.4;10.0;32.49;152.09
771;2,0135E+11;Товар_330;АО «Лыткин, Соколов и Рожков»;14.05.2021;14845620.187197383;23.03.2021;nn-270/15;0.04203578;37.34;10.0;36.42;41.79
1627;2,00258E+11;Товар_845;ООО «Щербаков»;07.10.2021;2002206.512989572;28.09.2021;nn-271/15;1.43858415;665.45;10.0;41.39;747.67
2066;2,01458E+11;Товар_3845;ООО «Фомичева Никифоров»;02.06.2021;13397647.9180127;03.07.2021;nn-272/15;3.663247682;751.86;10.0;62.8;837.36
141;2,01162E+11;Товар_2634;Игнатова Лимитед;04.04.2021;7376827.363124794;26.06.2021;nn-273/15;0.11004391;163.67;;окт.37;187.04
2485;2,00823E+11;Товар_4374;ООО «Никонов, Пахомов и Ершов»;18.10.2021;2199566.8731505023;21.09.2021;nn-274/15;1.891121584;08.июн;10.0;июн.41;сен.83
788;2,01208E+11;Товар_2536;Лыткин Лтд;04.09.2021;5563498.0429961;30.08.2021;nn-275/15;0.226591133;58.71;10.0;июн.48;59.36
1485;2,00458E+11;Товар_1070;Кулагина и партнеры;18.03.2021;2039042.8172297915;29.05.2021;nn-276/15;2.116367746;май.16;20.0;06.ноя;06.янв
1747;2,00702E+11;Товар_5486;ОАО «Орехов»;10.10.2021;2085046.8088665016;26.07.2021;nn-277/15;1.016022104;372.13;10.0;35.43;419.48
4276;2,00515E+11;Товар_3272;ИП «Воробьев»;11.11.2021;2332581.2481619623;02.10.2021;nn-278/15;6.202694027;357.39;;40.53;435.2
2051;2,01459E+11;Товар_4631;РАО «Уваров Родионов»;18.03.2021;13476250.295677172;22.04.2021;nn-279/15;2.729024163;152.14;20.0;44.74;179.6
